latitud;longitud
36.507944;-5.380571
36.435415;-5.645923
36.141212;-5.568743
37.680755;-5.822001
37.40491;-7.338421
36.46101;-5.813689
36.398484;-5.764701
37.280505;-7.351399
36.468798;-5.787884
37.043581;-5.370062
36.127262;-5.618171
36.95666;-5.522952
37.422893;-7.234408
36.255187;-5.944773
36.875553;-5.523702
37.80705;-5.907742
37.730321;-5.850123
36.513493;-5.741883
37.066763;-5.373955
36.170426;-5.870738
36.593784;-5.547338
36.549199;-5.227949
36.680271;-5.817801
36.534884;-5.991868
36.859626;-5.539451
37.844887;-5.840497
36.593209;-5.270972
36.994037;-5.426823
36.827822;-5.502513
36.93773;-5.497606
36.325936;-6.033122
36.196298;-5.966102
36.296084;-5.561422
36.971579;-5.395345
37.055273;-5.405272
36.096166;-5.56451
36.558157;-5.804979
36.647023;-5.665775
36.440172;-5.826745
36.580276;-5.755385
36.45461;-5.679095
37.763974;-6.060205
36.268049;-5.763141
36.372851;-5.346744
37.000923;-5.399333
37.718052;-5.527421
36.30006;-5.948308
36.960279;-5.393901
36.155749;-5.49123
36.354222;-5.615628
36.309805;-5.448185
36.523993;-5.491424
36.646544;-5.564934
36.310305;-5.768352
36.593579;-6.127118
37.783893;-6.257013
36.255107;-5.686061
37.943373;-5.510501
36.403852;-5.334531
36.505507;-5.752864
36.376355;-5.681935
36.308631;-5.601832
36.647975;-5.5558
37.688794;-6.723762
36.31596;-5.685264
36.781653;-5.332735
36.310702;-5.64582
36.637032;-5.712285
36.547474;-5.657302
37.884791;-6.763653
36.89737;-5.495639
36.776103;-5.747674
36.770554;-5.740575
36.091026;-5.448341
36.39033;-5.777052
36.316893;-5.572817
37.424845;-6.217926
36.541203;-5.267227
36.446284;-5.79377
37.748279;-6.929023
36.398791;-5.784856
36.53392;-6.212656
36.541805;-5.512313
37.939981;-5.943467
37.874582;-6.682354
36.447984;-5.668326
36.42074;-5.753993
36.650301;-5.466006
36.368365;-5.641721
36.141805;-5.791783
36.619195;-5.617346
36.535425;-5.588899
37.762911;-5.869091
36.429699;-5.957256
36.304931;-5.704728
36.485058;-5.706427
36.106355;-5.621319
36.343142;-5.719864
36.607635;-5.66235
36.470086;-6.051442
37.128401;-5.246195
36.761709;-5.58792
36.597116;-5.268359
36.154008;-5.609291
36.167733;-5.676672
36.732919;-5.217886
36.693969;-5.867952
36.452778;-5.300976
36.470232;-5.748235
37.688156;-5.850684
36.274351;-5.48736
36.373559;-5.342363
36.553283;-5.799921
36.261476;-5.691387
36.657938;-5.565212
37.545996;-6.203895
36.47761;-5.330192
36.488528;-5.982917
36.305904;-5.776247
37.426222;-6.723081
38.347444;-5.284108
36.571394;-5.236867
36.49806;-5.685046
36.226913;-5.908085
37.134467;-6.441789
36.403426;-5.617489
36.086542;-5.585816
36.569829;-5.501835
36.361897;-5.379244
37.540579;-7.512396
38.105846;-5.599129
36.294622;-5.625871
36.444367;-5.655563
37.992963;-7.151667
36.672178;-5.376326
36.721668;-5.698625
36.475977;-5.794201
37.034902;-5.429731
36.874306;-5.508977
37.706901;-7.037742
36.666627;-5.487011
36.413279;-5.811497
36.301245;-5.570009
37.778049;-5.864262
36.260236;-5.678002
36.187737;-5.55781
36.33783;-5.960281
36.924731;-5.348539
36.453379;-5.724692
36.877741;-5.936923
36.3904;-5.35269
38.409708;-5.420933
36.35862;-5.642261
36.388266;-6.035744
37.965902;-5.309508
37.754472;-5.785602
36.406439;-5.93868
37.863416;-6.298879
36.269589;-5.764754
36.14211;-5.682301
36.913598;-5.46472
36.340737;-5.452618
36.430126;-5.26814
36.478474;-5.635435
36.723546;-5.403021
36.622989;-5.439073
37.005339;-5.347523
36.153803;-5.579667
37.128451;-5.261571
36.56018;-6.052572
36.286794;-5.6502
36.670873;-5.523822
36.525983;-5.307476
37.508039;-6.572466
36.418585;-5.840535
36.411109;-5.265223
37.511154;-7.159795
36.459771;-5.849535
36.386647;-6.034544
37.878849;-5.290392
36.584826;-5.26962
36.618943;-5.598421
36.433733;-5.615964
37.533126;-7.469739
36.226278;-5.99334
36.627218;-5.880703
36.904565;-5.429394
36.326647;-5.883245
36.473669;-5.767583
36.693412;-5.442673
36.672134;-5.482277
36.458255;-5.726235
36.387392;-5.647359
36.204875;-5.833121
36.740181;-5.232933
36.865416;-5.539687
36.217239;-5.525046
37.139731;-6.428995
36.211545;-5.706235
36.932054;-5.501361
36.388572;-6.029358
36.801833;-5.340027
37.792242;-6.336239
36.568469;-5.505657
36.283756;-5.97344
36.263489;-5.637092
36.363113;-5.392353
38.185194;-5.320049
37.761478;-6.158464
37.100254;-5.333067
36.825837;-5.438459
37.43586;-7.256274
37.739824;-5.429702
36.418784;-5.955124
37.08938;-5.231733
36.47086;-5.742879
36.632199;-5.65605
36.38002;-5.954235
36.617446;-5.605883
36.183764;-5.533577
36.341349;-5.995135
36.509983;-5.29961
36.439328;-5.798295
37.640608;-6.106336
36.344004;-5.637645
36.825261;-5.431367
36.670949;-5.49327
36.950822;-5.474498
37.568962;-6.12467
38.188901;-5.53172
36.506818;-5.704249
36.226248;-5.915034
36.271073;-5.651148
36.582605;-5.600878
36.583356;-5.345962
36.363684;-5.360499
36.208682;-5.547726
38.115056;-5.548932
36.296502;-5.418096
38.46002;-5.332279
36.328942;-5.460825
36.158575;-5.675127
36.542104;-5.396262
36.47364;-5.620061
36.447323;-5.797087
36.331878;-5.705916
36.127272;-5.755062
38.023691;-6.696635
37.397107;-7.270854
36.667712;-5.394134
36.338849;-5.881389
37.661767;-6.116104
36.39893;-5.637884
36.324614;-5.704729
36.293999;-5.910274
37.840935;-5.922048
37.45892;-6.52459
36.343429;-5.612169
36.455821;-5.792116
37.70517;-5.691618
36.745527;-5.609583
36.288537;-5.582116
37.694472;-5.605093
36.353103;-5.395802
37.629936;-7.013611
36.652126;-5.603764
36.409829;-5.838488
36.499948;-5.98964
37.056945;-5.376404
37.085519;-5.324763
36.645009;-5.436345
36.315215;-6.008754
36.553213;-5.278324
36.421156;-5.48675
36.588812;-5.546805
36.106999;-5.619497
36.193017;-5.527359
36.700865;-5.490062
36.460901;-5.622288
36.936673;-5.437913
36.608879;-5.765915
36.486864;-5.427909
37.951903;-5.945206
37.102796;-5.259064
36.554062;-5.83595
36.255053;-5.74439
36.689747;-5.469594
36.300923;-5.687031
36.42946;-5.832278
36.315371;-5.730713
36.425392;-5.597171
36.361751;-5.359326
36.45157;-5.277957
36.962865;-5.488578
36.361694;-5.695059
36.630277;-5.652518
36.446004;-5.793772
36.283543;-5.730961
36.42376;-5.584749
36.423214;-5.629115
36.485002;-5.706124
37.734939;-5.599476
36.304778;-5.359857
36.586776;-5.544202
36.460664;-5.793506
37.964029;-5.947773
36.726857;-5.474511
36.398952;-6.028714
36.559682;-6.07544
37.875171;-5.926891
36.704538;-5.535511
36.539176;-5.218826
36.343743;-5.443176
37.669079;-6.051869
36.154129;-5.572487
37.873752;-5.274432
38.044428;-6.777586
37.77113;-5.911623
36.49907;-5.660099
36.477441;-5.652385
36.431263;-5.801328
36.450462;-5.664718
36.609194;-5.71426
37.657278;-5.678938
36.864479;-5.929518
36.664227;-5.409162
36.637951;-5.681677
36.265812;-5.757765
36.881705;-5.506414
36.77549;-5.463582
36.554222;-5.230707
36.513502;-5.308747
36.579678;-5.456896
36.506345;-5.328262
37.506326;-6.337788
36.502385;-5.942395
37.02629;-5.275083
36.376834;-5.942369
37.686549;-6.799405
36.281739;-5.48529
36.516016;-5.751294
36.388248;-5.774737
36.245604;-5.737495
37.876153;-6.590807
36.330329;-5.739856
37.582746;-6.041669
36.859713;-5.368137
37.594623;-6.04649
36.401496;-5.814384
36.184287;-5.834458
37.814201;-5.250703
36.479031;-5.33404
36.564402;-5.241034
36.624717;-5.546813
36.775811;-5.460702
36.305973;-5.591443
36.387683;-6.038107
36.722557;-5.516221
37.916406;-6.708229
36.330638;-6.026087
36.17281;-5.676945
36.085936;-5.579656
36.943569;-5.234961
37.681566;-5.772282
36.738814;-5.57732
36.276859;-5.617617
36.838956;-5.450447
36.441615;-5.254943
36.535123;-5.680811
36.551089;-5.570979
36.359542;-5.684567
36.724838;-5.52383
36.684067;-5.573454
36.391533;-5.947482
36.343896;-5.433477
36.555316;-5.798944
36.35861;-5.595038
36.448135;-5.744309
36.26405;-5.54042
36.467887;-5.654045
36.34117;-5.748135
36.554448;-5.571124
36.185074;-5.668179
36.58842;-5.968512
36.533266;-5.248489
36.483609;-5.444728
36.685206;-5.402129
38.434738;-5.31537
36.937575;-5.480054
36.278598;-5.755176
36.713843;-5.258365
36.437765;-5.251228
37.076234;-5.24543
37.069695;-5.26132
37.701576;-5.546027
36.261232;-5.630706
37.023836;-5.270952
38.098656;-5.792596
36.447112;-5.837705
38.087837;-5.539298
37.662611;-6.131848
36.291014;-5.742766
36.558761;-6.050997
36.308438;-5.880826
36.436989;-5.267938
36.5499;-6.019263
36.475323;-5.742411
37.474197;-6.511665
36.868637;-5.485416
37.629676;-7.015681
36.311725;-5.659429
37.763636;-5.371569
36.303007;-5.696567
36.556822;-5.255852
36.638603;-5.461194
38.062616;-6.714057
36.742857;-5.577477
37.432254;-7.428167
36.598593;-5.982258
38.009139;-5.293349
36.344571;-5.395183
36.424575;-5.956381
36.175279;-5.673738
36.709087;-5.438166
37.36676;-7.431439
36.287458;-5.752371
37.50844;-7.315021
37.685306;-5.853035
36.769055;-5.619969
38.441835;-5.303201
36.545572;-5.767007
37.736456;-5.447043
36.654989;-5.670602
36.392731;-5.9391
36.442266;-5.789053
36.539313;-5.346239
37.638549;-6.278477
36.746401;-5.623936
36.991468;-5.418034
36.466438;-5.300733
36.988914;-5.466352
37.830229;-5.262642
36.210006;-5.834173
36.294421;-5.761133
36.646172;-5.398153
36.330184;-5.660992
36.443063;-5.269398
36.634488;-5.468018
36.62701;-5.764036
36.171377;-5.645327
37.749182;-6.881718
36.548352;-5.57921
36.693021;-5.468613
36.455166;-5.267128
36.652435;-5.406222
37.149816;-5.282867
36.494683;-5.676123
37.90145;-6.66232
36.413178;-5.451081
36.527109;-5.509124
37.899153;-5.354227
36.897607;-5.417952
36.449025;-5.789072
37.562204;-6.12673
36.300574;-5.782994
36.429669;-5.994914
36.098978;-5.580449
36.195147;-5.526382
36.857071;-6.386285
36.446091;-5.629776
36.448985;-5.894038
37.024335;-5.336699
36.371708;-5.378094
37.720697;-5.86205
36.288929;-5.903841
36.677229;-5.377511
36.6844;-5.560541
36.975233;-5.412488
36.694487;-5.545712
36.235207;-5.610832
36.33477;-5.43854
36.454617;-5.444185
36.722211;-5.412439
36.511337;-5.467684
36.793798;-5.603769
36.668786;-5.788531
36.623547;-5.611634
36.858187;-6.379057
36.593887;-5.342995
36.501397;-5.379377
36.614521;-5.526667
36.073616;-5.436265
36.624212;-6.046354
36.648845;-5.394757
36.285595;-5.580193
38.127357;-6.900036
36.459234;-6.024287
36.209596;-5.8309
36.248467;-5.686379
36.265408;-5.545651
37.1129;-5.382788
36.557253;-5.514433
36.486912;-5.372204
36.732923;-5.701034
36.554488;-5.234793
36.445079;-5.723119
36.376572;-5.932875
36.430359;-5.809894
36.407886;-5.94616
36.781819;-5.42224
36.399289;-6.048045
36.273891;-5.657788
36.276208;-5.614824
36.696014;-5.487152
36.331581;-5.290008
36.611432;-5.71966
36.745411;-5.629602
36.531497;-6.213963
36.411235;-5.448266
36.398492;-5.997328
36.438088;-5.257507
36.324869;-5.572444
36.649446;-5.437961
36.987522;-5.405136
37.568831;-6.224932
36.256664;-5.553357
36.966002;-5.465646
38.063587;-5.351066
37.003493;-5.44299
36.400952;-5.664553
36.614902;-5.243456
37.364675;-6.459625
36.282168;-5.749247
36.374966;-5.959972
38.156678;-6.882092
36.468797;-5.802545
36.346303;-5.693325
37.471866;-7.427671
37.819159;-5.275005
36.515968;-5.402456
36.200895;-5.671641
36.187809;-5.676055
37.900888;-6.667351
36.54669;-5.531895
37.91149;-5.438217
36.452159;-5.316689
37.593521;-7.376998
36.096804;-5.446577
37.750822;-6.847689
37.009944;-5.301106
37.915877;-5.912423
36.127411;-5.628652
36.441532;-6.009457
36.59122;-5.600944
36.970758;-5.700088
37.735886;-7.064758
36.873156;-5.314393
38.023715;-5.334253
36.668246;-5.387717
36.739834;-5.724018
36.419474;-5.742039
37.963361;-5.504933
37.104672;-5.262732
36.656366;-5.394084
36.573983;-5.37234
37.882195;-6.654057
36.566821;-5.963026
36.267856;-5.769946
36.572715;-5.462374
36.384478;-5.781046
37.025777;-5.362607
36.553426;-5.385809
37.631481;-6.066077
36.678537;-5.769214
36.681529;-5.566645
36.642929;-5.610969
36.131878;-5.648422
36.300434;-5.317915
36.538698;-5.677361
38.064792;-5.380739
36.677946;-5.845462
36.3757;-5.990189
36.461837;-5.307001
36.187342;-5.552249
36.67864;-5.397046
36.44554;-5.835584
36.684367;-5.423095
36.625238;-5.70068
36.158209;-5.65512
36.475759;-5.96299
37.716029;-6.081697
36.089089;-5.564591
36.349522;-5.689258
36.391217;-6.019931
36.586608;-5.317942
36.487936;-5.678759
36.441938;-5.700712
36.398994;-5.736715
36.575607;-5.213957
36.473336;-5.328445
37.94913;-6.733925
36.506111;-5.382536
37.490956;-6.393051
36.198666;-6.020562
37.164246;-5.286094
36.33262;-5.565715
36.634984;-5.542924
37.038038;-5.344213
37.778009;-5.923779
36.331947;-5.649401
37.757028;-6.130403
36.237197;-5.897998
36.32674;-5.464465
36.579584;-5.545508
36.714594;-5.504968
36.700499;-5.479955
36.357021;-5.603855
38.118577;-6.904562
36.291736;-5.563284
36.340522;-6.012246
36.4127;-5.981975
36.289582;-5.348388
37.842927;-5.944794
36.213612;-5.694517
36.320336;-5.59575
36.415674;-5.62284
36.535729;-5.706652
36.375261;-5.950957
36.723879;-5.490682
38.114392;-5.414067
37.504307;-7.102226
36.325575;-5.413771
36.994117;-5.31137
37.471017;-7.315475
37.746946;-6.983926
36.630356;-5.677959
36.508665;-5.324859
36.734825;-5.554187
36.511367;-5.391037
37.458263;-6.500046
36.637034;-5.337827
36.467599;-6.025973
36.221114;-5.687589
37.07416;-5.315767
37.136679;-5.377152
36.253986;-5.740625
37.162373;-5.260634
36.637788;-5.54371
36.342086;-5.689704
36.091729;-5.71229
37.882145;-5.917072
36.492074;-5.364614
36.305352;-5.734517
36.241926;-5.559764
37.589067;-6.033797
36.402603;-5.714834
37.558094;-6.205975
37.459419;-7.276051
36.874183;-5.315333
36.440694;-6.03859
37.757406;-5.343392
36.393131;-5.831973
36.387232;-5.924838
36.289358;-5.604075
36.466889;-5.724261
38.11576;-5.586775
36.271334;-5.579924
37.081945;-5.27534
36.104151;-5.619513
37.037451;-5.341103
36.357469;-5.375722
37.587069;-6.095072
36.6024;-5.255435
37.427562;-7.262839
36.600777;-5.264476
36.698834;-5.599788
37.706215;-5.844651
36.720444;-5.229047
36.31477;-5.695692
36.609141;-5.522389
36.136964;-5.720236
36.575067;-5.464549
37.634831;-6.078235
36.299156;-5.690689
36.278361;-5.585053
38.450873;-5.29863
36.424122;-5.621462
37.128618;-6.435312
36.355963;-5.643006
36.255413;-5.684892
36.560786;-5.223355
36.327956;-5.675195
36.595813;-5.254886
36.789331;-5.764471
37.083326;-5.234042
37.697032;-5.826349
36.95556;-5.257154
36.21794;-5.959034
37.773636;-5.977139
37.013327;-5.306052
37.431464;-7.260282
36.593018;-5.446288
36.644425;-5.559529
36.32793;-5.434116
36.780711;-5.346241
36.962357;-5.526251
36.489749;-5.291666
36.323035;-5.577207
36.525676;-5.319126
36.564912;-6.089946
36.469589;-5.744853
36.57929;-5.336843
36.415164;-5.821009
36.397518;-5.353718
36.439388;-6.027933
36.084575;-5.61209
36.532488;-5.524564
36.624092;-5.620485
36.252842;-5.729168
36.699114;-5.701652
36.466004;-5.37526
36.442794;-6.078322
37.107758;-5.370452
36.457612;-5.74838
36.727821;-5.485323
36.510412;-5.318904
36.360133;-5.697513
36.279778;-5.446656
36.438339;-5.694865
36.32668;-6.009028
37.744466;-5.272511
36.387072;-5.925858
36.152984;-5.511803
37.828461;-5.908026
36.304887;-5.593312
36.444707;-6.079234
36.653179;-5.431267
36.372108;-5.953133
37.761377;-5.310679
36.968835;-5.481921
36.286172;-5.772931
36.764393;-5.743951
36.23176;-5.715776
36.494812;-5.810303
37.600701;-6.79795
36.35458;-5.881936
36.603288;-5.546276
36.302165;-5.770001
36.318902;-5.770728
37.69932;-5.828999
37.73843;-6.866001
37.05046;-5.39906
36.618353;-5.247313
36.163613;-5.703207
37.49812;-7.204506
36.774778;-5.467055
36.572745;-5.511461
36.724271;-5.484851
36.883653;-5.484904
36.327859;-6.010187
36.992222;-5.433596
37.620764;-5.894042
36.770905;-5.326517
37.800474;-5.52204
38.477773;-5.479466
36.525505;-5.253781
36.553022;-5.50346
36.588142;-5.681606
36.485461;-5.72711
37.77007;-5.898687
36.397539;-5.841418
36.125194;-5.69149
36.66502;-5.270228
38.113047;-6.9051
36.449709;-5.78604
36.671177;-5.437002
36.282479;-5.696439
38.027061;-5.337287
36.543939;-5.520089
38.175275;-5.505759
36.957223;-5.42151
36.961052;-5.436949
36.456371;-5.27436
36.542181;-5.257951
36.701403;-5.222117
36.458053;-5.77101
36.54151;-5.563379
36.45821;-5.719919
36.422144;-5.28496
36.662797;-5.3934
37.297944;-6.986064
36.393734;-5.266992
36.489783;-5.642839
36.608497;-5.397768
36.445311;-5.634089
36.355104;-5.44557
37.076301;-5.275453
37.985496;-5.898315
37.667099;-6.139597
36.576928;-6.079331
36.517614;-5.25354
36.422465;-5.878312
37.769716;-5.873429
36.823849;-5.450974
36.465866;-6.000067
36.981268;-5.366992
36.472969;-5.765906
36.764551;-5.348997
36.584234;-5.457107
37.621295;-6.697929
36.442812;-5.888076
36.738261;-5.583303
36.801645;-5.338127
36.673516;-5.48513
36.294685;-5.403644
36.425611;-5.64017
36.401165;-5.355244
36.489273;-5.377187
36.208233;-5.7969
37.077914;-5.330683
36.42091;-5.671971
36.531191;-6.064484
36.426352;-5.582839
36.455236;-5.26722
37.464597;-7.465896
36.695007;-5.508104
36.146751;-5.627475
36.696236;-5.697052
36.938376;-5.437888
37.133282;-5.279444
36.296945;-5.385743
36.707174;-5.252618
36.923413;-5.497453
36.310266;-5.590038
36.387324;-5.928821
36.502257;-5.530648
36.679063;-5.436535
36.213095;-5.696268
36.560346;-5.796568
36.57675;-5.498852
37.562229;-6.115232
38.046259;-5.38285
36.692624;-6.015619
36.410974;-5.88616
38.07065;-5.605667
36.49297;-5.981112
36.362808;-6.023322
36.370293;-6.138663
36.673578;-5.587951
37.72444;-5.855955
37.133858;-5.299992
38.174751;-5.381631
36.128519;-5.746674
36.243923;-5.717955
37.312277;-7.386104
36.072436;-5.699382
36.424277;-5.666923
36.490495;-5.717409
36.722968;-5.532098
36.318861;-5.77831
36.453925;-5.80722
36.289645;-5.710312
36.474846;-6.079423
36.732289;-5.445002
36.226637;-5.712384
36.446434;-5.684782
36.451056;-5.46305
36.205706;-6.022245
37.830873;-5.449262
36.560189;-5.324984
37.573492;-6.124078
36.410361;-5.729922
36.515026;-5.920891
36.379752;-5.64642
36.299202;-5.684222
36.153682;-5.587331
36.261696;-5.553643
37.045581;-5.416074
36.289329;-5.589668
37.153813;-5.349496
38.021511;-6.688907
37.531148;-7.44275
36.877514;-5.301601
36.431022;-5.817691
36.621475;-5.745805
37.743989;-6.286883
36.362317;-5.409523
37.930999;-5.959591
36.789827;-5.50633
36.556925;-5.978979
36.29476;-5.738589
38.107114;-5.490302
36.471304;-5.791723
36.566635;-5.273501
37.937756;-6.392114
37.743041;-5.334814
37.919802;-6.745448
36.507897;-5.931206
37.650657;-5.685171
36.39694;-5.621474
36.407771;-5.966781
36.381606;-6.034683
36.781194;-5.470969
36.742251;-5.488297
36.292978;-5.743592
36.542381;-5.976075
37.9253;-5.789889
36.305366;-5.360198
36.283152;-5.930052
37.822041;-6.511009
37.026417;-5.302098
36.236849;-5.549319
37.904226;-5.944667
36.55032;-5.597695
38.12216;-5.569025
36.551985;-5.83994
36.216067;-5.830522
37.753707;-5.871482
37.628646;-6.05172
37.137461;-5.32499
37.931523;-5.955949
37.087117;-5.301076
36.081507;-5.449722
36.635167;-5.598339
36.531182;-5.68493
36.277354;-6.001345
36.466997;-5.716745
38.079868;-5.73525
37.566933;-6.137297
36.620417;-5.870511
37.667702;-6.100506
36.10352;-5.612096
36.687158;-5.558428
36.483542;-5.962427
36.085929;-5.614855
36.341286;-5.995132
37.093308;-5.274949
37.668288;-6.003073
36.697491;-5.526136
36.274872;-5.722289
37.759035;-5.525705
36.633266;-5.898852
37.043636;-5.318954
36.080381;-5.638132
37.790067;-6.246499
36.70269;-5.461255
36.609224;-5.232403
36.279522;-5.623205
37.685318;-5.824135
37.750894;-6.921651
36.352947;-5.617479
36.364496;-5.647552
36.446256;-5.680704
36.998978;-5.377317
36.587313;-5.683611
36.356617;-5.950186
37.505669;-6.374525
37.871973;-6.679678
37.12018;-5.268078
36.060796;-5.495503
36.625156;-5.705853
36.677338;-5.601906
36.270404;-5.703558
36.961132;-5.268818
36.481564;-5.371929
37.073342;-5.32393
36.820933;-5.395549
36.625094;-5.608511
36.39477;-5.939723
36.273805;-5.651897
36.608101;-5.653591
36.850047;-6.364908
37.557443;-6.956238
36.635391;-5.435069
37.714788;-5.687928
36.61263;-5.66184
36.386521;-5.651688
36.305138;-5.391582
36.531179;-5.581867
36.457796;-5.842803
37.601123;-6.801617
36.703705;-5.531857
36.807998;-5.393857
36.651087;-5.623615
37.84256;-5.913182
37.962868;-5.941604
36.323239;-5.712901
36.393191;-5.778436
36.10937;-5.624019
37.074197;-5.419063
37.00201;-5.440594
36.477628;-5.329255
36.726687;-5.529724
37.631365;-5.919447
36.305749;-5.656208
36.574265;-5.628588
37.992275;-5.894871
36.318617;-5.766697
37.929106;-5.297708
36.834175;-5.473727
37.076006;-5.418738
37.640492;-5.409077
37.667504;-6.117908
37.923959;-5.301063
36.574404;-5.979472
36.391009;-5.838572
37.423554;-7.237325
36.153371;-5.513127
36.43304;-5.843572
36.283043;-5.480678
36.523503;-5.379496
37.122687;-6.440073
37.739823;-6.287311
37.054017;-5.380832
36.44685;-5.66223
36.121264;-5.744721
36.767312;-5.315755
37.073689;-5.420993
37.631377;-7.015976
36.562035;-5.245177
36.441552;-5.813722
36.153547;-5.499129
36.340931;-5.995631
36.715649;-5.519443
36.296224;-5.763434
36.440271;-5.612882
36.122335;-5.721908
36.55831;-5.803063
36.435475;-5.269322
36.313381;-5.777147
36.299584;-6.021112
37.758482;-5.309454
36.146512;-5.600875
36.570423;-5.728097
36.43775;-5.363846
36.449176;-5.265035
36.574981;-5.482179
36.325089;-5.590618
36.718145;-5.589144
37.046103;-5.38045
36.422591;-5.662494
37.498167;-6.390426
36.184511;-5.596273
36.520269;-5.702875
36.444454;-5.83086
36.296125;-5.434452
36.944523;-5.780963
36.163203;-5.625668
36.971333;-5.490471
36.662257;-5.477933
37.041542;-5.329222
37.677194;-6.711689
36.45432;-5.79388
37.76583;-5.862428
36.256718;-5.53345
37.72539;-7.064308
36.100544;-5.62739
36.698444;-5.566245
36.552177;-5.505109
36.358833;-6.001899
36.507077;-5.985282
36.805223;-5.756492
36.489118;-5.428314
36.574146;-5.734731
36.138877;-5.666846
37.153651;-5.327997
36.298858;-5.553964
37.067586;-5.303466
37.854106;-5.314254
36.959135;-5.472993
36.299311;-5.782281
36.59491;-5.96447
36.587419;-5.547006
37.736337;-5.867327
36.428951;-5.336521
36.50598;-5.99955
36.823894;-5.510972
36.588282;-5.452218
36.479846;-5.672621
36.33054;-6.007139
36.829932;-5.469274
38.03;-6.715106
36.389859;-5.453436
36.292379;-5.675805
36.075387;-5.442238
36.842305;-5.302384
36.209991;-6.014603
36.294255;-5.62577
37.833749;-5.303267
36.601584;-5.250895
36.941897;-5.506399
36.473456;-5.769405
36.445489;-5.465529
36.921773;-5.356328
37.127334;-5.326695
36.306491;-5.939688
36.493193;-5.40778
36.415476;-5.878856
37.942328;-5.942559
37.40077;-7.416771
36.373418;-5.707444
36.375721;-5.372989
36.541806;-5.696589
36.392736;-5.677671
36.678811;-5.483644
36.387988;-5.787836
37.026335;-5.33993
37.428222;-7.269236
36.204283;-5.808546
36.484339;-5.635154
36.90993;-5.409823
36.43784;-5.705366
36.418563;-5.641816
36.580854;-5.376238
37.61754;-7.019194
37.678335;-7.415653
36.456511;-5.446766
36.485473;-5.540526
36.401655;-5.846808
36.29347;-5.364683
36.651266;-5.604361
36.396775;-5.646473
36.337874;-5.870615
36.567922;-5.937116
37.09172;-5.276004
36.417895;-5.613626
37.836438;-5.288761
36.358929;-5.70253
36.280287;-5.77565
36.449178;-6.011437
36.917034;-5.860376
37.118596;-5.269336
36.415242;-5.46116
36.347063;-5.740343
37.896327;-6.246436
36.173515;-5.865938
36.441415;-5.720949
36.699761;-5.25623
36.58381;-5.497426
37.111185;-5.273717
36.410995;-5.260302
36.484006;-5.742237
36.535109;-5.653282
36.271452;-5.758631
36.384513;-5.971424
36.133795;-5.729604
36.949354;-5.393559
37.567546;-6.167296
36.236794;-5.702455
36.641872;-5.571367
36.978236;-5.723805
36.534598;-5.225542
36.500439;-5.969299
36.211794;-5.697602
36.443933;-5.729849
36.45151;-5.829744
36.645912;-5.633505
37.825254;-5.914546
36.133952;-5.693634
36.469778;-5.341205
36.348641;-5.361415
36.574016;-5.604221
36.151807;-5.66015
36.583069;-5.235695
36.492985;-5.659367
36.569097;-5.739167
36.357996;-5.728904
36.826245;-5.439234
36.415718;-5.619585
37.992301;-5.886879
36.328425;-5.998771
37.686004;-7.416256
37.732601;-5.587357
37.114487;-6.429847
36.942537;-5.395984
36.454908;-5.647188
38.115121;-5.573637
36.375049;-5.676675
36.300371;-5.714647
36.502717;-5.988128
36.175826;-5.843512
36.500657;-5.7037
36.427977;-6.012022
36.99396;-5.311556
37.153588;-5.304959
36.77206;-5.492801
36.499097;-5.745538
36.597042;-5.601329
37.7571;-5.393107
36.458085;-5.99555
36.465014;-5.487504
37.823676;-5.326992
36.642676;-5.613902
36.834299;-5.440679
36.99835;-5.37087
38.393621;-5.558046
36.777616;-5.582506
36.900547;-5.440308
36.455646;-5.266997
36.580218;-5.798469
37.458749;-7.453346
36.648063;-5.319973
36.945821;-5.443549
37.628341;-7.467893
36.476584;-6.083632
36.819452;-5.397453
36.444071;-5.787411
36.194928;-5.842891
37.091612;-5.310021
36.322663;-5.664846
37.559711;-7.474554
36.934208;-5.435488
36.603151;-5.546785
36.499177;-5.367309
36.319636;-5.720349
36.572656;-5.235853
36.509202;-5.754837
36.444234;-5.320993
36.635658;-5.419343
36.641178;-5.757777
37.890184;-5.959558
36.586098;-5.753804
36.484538;-5.705929
36.525537;-5.249716
36.432893;-5.666091
36.524514;-5.255673
36.182313;-5.538255
36.296691;-5.318539
36.314599;-6.003519
36.647379;-5.635199
36.439745;-5.636767
36.760148;-5.351999
36.509274;-5.929438
37.76387;-5.445631
36.510627;-5.287715
36.468688;-5.666603
37.803161;-5.904353
37.936919;-6.97915
37.594283;-7.378548
36.817876;-5.57534
36.547911;-5.512946
37.762544;-5.499344
37.413487;-7.4532
36.5816;-5.372707
36.676307;-5.593827
36.567695;-5.831857
37.090231;-5.273766
36.790837;-5.65892
36.122742;-5.739985
36.212916;-5.975159
36.456519;-5.726888
36.807604;-5.393273
36.65364;-5.490933
36.301883;-5.581376
36.709795;-5.440114
38.46337;-5.35713
36.783589;-5.7591
36.462345;-5.840224
36.580622;-5.976929
37.927882;-5.29767
36.461772;-5.620822
36.268916;-5.671131
36.085242;-5.701052
36.743767;-5.473094
37.005238;-5.32291
36.932999;-5.330954
36.422561;-5.840836
36.483103;-5.364755
37.469338;-7.18308
36.179819;-5.824447
37.887965;-6.665459
36.490623;-5.933724
